id_customer,is_male,age,age_segment,total_buy,month_buy_rate,average_basket_size
c_6545,True,32,31 - 50,237,1,2
c_3161,False,32,31 - 50,210,1,2
c_8567,True,19,18 - 30,545,1,2
c_7331,True,23,18 - 30,325,1,2
c_1955,True,56,51 +,805,4,1
c_100,True,30,18 - 30,84,0,2
c_8206,True,53,51 +,61,0,2
c_779,True,33,31 - 50,434,3,2
c_8109,False,40,31 - 50,644,4,3
c_4003,True,44,31 - 50,364,2,3
c_6501,False,25,18 - 30,557,2,3
c_334,False,23,18 - 30,509,1,2
c_883,False,29,18 - 30,123,0,1
c_980,True,60,51 +,255,1,2
c_1797,False,43,31 - 50,115,0,1
c_4354,True,64,51 +,83,0,1
c_62,False,26,18 - 30,634,1,1
c_3990,True,61,51 +,30,0,1
c_8464,False,45,31 - 50,420,2,3
c_8390,False,23,18 - 30,621,2,2
c_3719,False,44,31 - 50,270,2,2
c_2329,False,26,18 - 30,336,1,1
c_7097,True,61,51 +,299,1,2
c_4978,False,36,31 - 50,468,3,2
c_7384,True,54,51 +,491,2,2
c_8207,True,26,18 - 30,147,0,1
c_3650,False,26,18 - 30,310,1,1
c_8344,False,21,18 - 30,316,1,2
c_6319,False,54,51 +,156,1,1
c_4634,False,31,31 - 50,429,3,2
c_8353,False,21,18 - 30,367,2,3
c_6640,False,19,18 - 30,305,1,1
c_2826,True,36,31 - 50,694,4,2
c_8376,True,40,31 - 50,73,0,2
c_7521,True,47,31 - 50,303,2,2
c_2148,False,62,51 +,228,1,2
c_6761,False,25,18 - 30,536,2,2
c_6805,False,54,51 +,157,1,1
c_3512,False,41,31 - 50,559,3,2
c_6481,True,55,51 +,176,1,2
c_3915,True,26,18 - 30,189,0,1
c_7710,True,29,18 - 30,135,1,2
c_3651,False,26,18 - 30,170,0,2
c_3352,True,55,51 +,112,1,1
c_6457,False,47,31 - 50,332,2,2
c_3652,False,47,31 - 50,106,1,2
c_497,True,24,18 - 30,345,1,2
c_4456,False,38,31 - 50,430,2,2
c_4836,False,59,51 +,458,2,2
c_4493,True,30,18 - 30,598,2,2
c_3882,False,37,31 - 50,364,2,2
c_2692,False,46,31 - 50,577,3,2
c_7214,False,40,31 - 50,268,1,4
c_1441,True,45,31 - 50,180,1,1
c_3132,False,24,18 - 30,513,1,1
c_586,True,32,31 - 50,139,1,2
c_4082,True,20,18 - 30,345,2,2
c_6131,True,27,18 - 30,101,0,2
c_500,True,55,51 +,340,2,1
c_5450,True,56,51 +,384,2,1
c_1935,False,48,31 - 50,384,2,2
c_1485,True,63,51 +,189,1,2
c_6250,False,53,51 +,176,1,2
c_7872,True,40,31 - 50,294,2,2
c_8404,True,28,18 - 30,437,1,1
c_5429,False,54,51 +,325,2,2
c_832,True,30,18 - 30,260,0,2
c_3734,False,26,18 - 30,773,2,2
c_5708,False,21,18 - 30,246,1,1
c_4467,True,29,18 - 30,130,0,1
c_7979,True,54,51 +,134,1,2
c_4031,False,44,31 - 50,248,1,2
c_1648,True,38,31 - 50,386,3,2
c_3705,False,24,18 - 30,647,2,3
c_3832,True,20,18 - 30,312,1,2
c_1263,False,58,51 +,198,1,1
c_399,False,42,31 - 50,154,1,2
c_4881,False,59,51 +,250,1,2
c_3392,True,54,51 +,28,0,1
c_5288,True,58,51 +,581,3,2
c_5425,False,41,31 - 50,219,1,2
c_3336,False,51,51 +,320,2,4
c_7633,True,20,18 - 30,600,1,1
c_3676,True,40,31 - 50,238,1,2
c_1398,True,29,18 - 30,183,1,1
c_145,False,35,31 - 50,365,2,2
c_356,True,39,31 - 50,241,1,2
c_817,True,35,31 - 50,325,2,2
c_5292,True,59,51 +,248,1,1
c_593,True,64,51 +,66,0,1
c_28,False,52,51 +,336,2,1
c_4200,False,56,51 +,413,2,4
c_4607,False,36,31 - 50,304,2,2
c_6205,False,38,31 - 50,491,3,2
c_5451,True,40,31 - 50,210,1,2
c_830,False,41,31 - 50,557,4,2
c_2094,False,35,31 - 50,135,1,3
c_1896,True,25,18 - 30,280,1,2
c_3797,True,57,51 +,221,1,1
c_3568,False,48,31 - 50,214,1,2
c_7869,False,56,51 +,258,1,1
c_6348,True,21,18 - 30,223,1,2
c_327,True,36,31 - 50,628,4,2
c_4008,False,21,18 - 30,410,2,3
c_2879,True,27,18 - 30,317,1,2
c_3952,False,54,51 +,371,2,2
c_7944,True,27,18 - 30,271,0,1
c_5635,False,25,18 - 30,314,0,1
c_6447,True,21,18 - 30,231,0,1
c_7056,True,38,31 - 50,294,2,2
c_7819,True,33,31 - 50,467,3,2
c_3013,False,22,18 - 30,1450,4,2
c_5928,True,53,51 +,272,2,2
c_5730,True,58,51 +,418,2,2
c_3837,True,56,51 +,159,1,1
c_8298,False,57,51 +,215,1,2
c_5214,True,51,51 +,217,1,3
c_7145,False,20,18 - 30,402,1,2
c_2957,False,21,18 - 30,213,0,1
c_1292,True,40,31 - 50,252,2,2
c_6232,True,45,31 - 50,60,0,2
c_3877,False,44,31 - 50,501,3,2
c_2927,False,40,31 - 50,242,1,2
c_1204,False,63,51 +,185,1,2
c_1614,True,28,18 - 30,275,1,2
c_2605,True,57,51 +,444,2,1
c_6213,True,51,51 +,151,1,1
c_5959,False,26,18 - 30,231,1,2
c_5818,False,44,31 - 50,588,4,2
c_3282,False,56,51 +,181,1,1
c_2491,True,27,18 - 30,219,0,1
c_1875,False,27,18 - 30,203,1,1
c_2592,False,30,18 - 30,849,2,1
c_3206,True,63,51 +,361,2,2
c_139,False,24,18 - 30,1005,3,2
c_8214,True,58,51 +,34,0,1
c_3996,True,44,31 - 50,370,2,2
c_4666,False,58,51 +,256,2,1
c_7256,True,26,18 - 30,700,2,2
c_6260,True,23,18 - 30,810,2,2
c_4065,True,54,51 +,186,1,2
c_8449,True,20,18 - 30,964,3,2
c_5666,True,20,18 - 30,444,1,1
c_6537,False,52,51 +,214,1,1
c_483,True,27,18 - 30,401,1,2
c_1642,True,26,18 - 30,702,2,1
c_2223,False,53,51 +,131,0,2
c_250,True,29,18 - 30,889,2,2
c_2254,True,24,18 - 30,422,1,2
c_6302,True,31,31 - 50,440,3,2
c_2222,True,24,18 - 30,149,0,1
c_7827,True,54,51 +,318,2,1
c_1691,False,40,31 - 50,363,2,3
c_6495,False,26,18 - 30,359,1,1
c_3585,False,43,31 - 50,266,1,2
c_2727,True,32,31 - 50,232,2,2
c_5548,False,26,18 - 30,704,1,2
c_1889,False,24,18 - 30,487,1,1
c_5612,False,20,18 - 30,686,2,2
c_3760,True,52,51 +,70,0,1
c_7705,True,39,31 - 50,288,2,2
c_4693,False,27,18 - 30,628,1,2
c_2301,True,47,31 - 50,236,2,2
c_1957,True,27,18 - 30,139,0,1
c_5219,True,25,18 - 30,129,0,1
c_3620,False,43,31 - 50,106,1,2
c_8046,True,40,31 - 50,404,2,3
c_3805,True,58,51 +,93,0,1
c_2335,False,26,18 - 30,458,2,3
c_5706,True,33,31 - 50,125,1,2
c_7567,False,20,18 - 30,379,1,2
c_6756,False,30,18 - 30,348,1,3
c_994,False,20,18 - 30,328,1,2
c_8077,True,54,51 +,264,1,1
c_6462,True,45,31 - 50,535,3,2
c_3546,True,20,18 - 30,936,2,1
c_2384,True,24,18 - 30,283,1,2
c_1620,False,28,18 - 30,437,2,3
c_4718,False,27,18 - 30,256,1,2
c_7285,False,33,31 - 50,206,2,2
c_2527,False,29,18 - 30,380,1,2
c_7488,True,27,18 - 30,271,1,2
c_1162,False,64,51 +,284,1,2
c_219,False,49,31 - 50,516,3,2
c_1623,False,25,18 - 30,452,1,1
c_2561,True,38,31 - 50,243,2,2
c_945,True,24,18 - 30,423,1,2
c_415,True,29,18 - 30,366,1,2
c_3843,True,40,31 - 50,92,1,1
c_5751,False,47,31 - 50,52,0,2
c_2165,False,61,51 +,730,3,1
c_7451,False,57,51 +,51,0,1
c_7156,True,28,18 - 30,480,1,1
c_1740,True,54,51 +,215,1,2
c_3578,True,22,18 - 30,399,2,2
c_4945,False,54,51 +,120,0,1
c_6704,False,53,51 +,427,2,2
c_5260,True,34,31 - 50,296,2,2
c_1335,False,22,18 - 30,151,0,1
c_7199,False,22,18 - 30,346,1,3
c_2229,False,51,51 +,116,0,1
c_222,True,31,31 - 50,295,2,2
c_8536,True,31,31 - 50,216,1,2
c_5733,True,48,31 - 50,397,2,2
c_1129,False,38,31 - 50,225,1,3
c_3723,True,31,31 - 50,289,2,2
c_4143,False,33,31 - 50,139,1,2
c_1548,True,34,31 - 50,429,2,4
c_1629,False,31,31 - 50,310,2,2
c_29,True,29,18 - 30,624,2,2
c_6783,True,46,31 - 50,616,4,2
c_8155,False,26,18 - 30,315,1,1
c_1048,True,24,18 - 30,300,1,1
c_2234,True,21,18 - 30,978,3,3
c_3380,False,53,51 +,81,0,1
c_4472,True,49,31 - 50,270,2,2
c_7727,False,30,18 - 30,376,2,2
c_7892,True,57,51 +,223,1,1
c_2938,False,55,51 +,81,0,1
c_2554,True,47,31 - 50,427,3,2
c_773,True,23,18 - 30,110,0,2
c_3884,True,22,18 - 30,367,1,1
c_736,False,45,31 - 50,417,2,3
c_7426,True,31,31 - 50,314,2,2
c_2070,True,19,18 - 30,524,2,2
c_3303,True,49,31 - 50,260,2,3
c_5970,False,41,31 - 50,514,3,2
c_401,True,23,18 - 30,423,1,3
c_5976,False,34,31 - 50,513,3,3
c_657,False,22,18 - 30,264,1,2
c_5173,False,20,18 - 30,1049,2,1
c_4144,False,24,18 - 30,972,2,2
c_4585,True,39,31 - 50,156,1,2
c_7164,True,29,18 - 30,684,2,2
c_7969,False,23,18 - 30,318,1,2
c_3278,False,38,31 - 50,271,2,2
c_3822,True,56,51 +,200,1,2
c_5821,False,47,31 - 50,203,1,2
c_7129,True,60,51 +,400,2,2
c_6909,True,41,31 - 50,390,2,2
c_6857,True,53,51 +,257,1,2
c_4852,False,20,18 - 30,620,1,2
c_5421,False,57,51 +,81,0,1
c_6517,True,61,51 +,194,1,2
c_4791,True,24,18 - 30,179,0,2
c_6725,True,51,51 +,82,0,2
c_7956,False,27,18 - 30,171,0,2
c_7794,False,25,18 - 30,427,1,2
c_96,False,53,51 +,189,1,2
c_3759,True,52,51 +,34,0,1
c_3436,False,59,51 +,107,1,1
c_3306,True,30,18 - 30,320,1,1
c_7126,False,29,18 - 30,251,1,1
c_5792,True,31,31 - 50,313,2,2
c_4316,False,48,31 - 50,353,2,2
c_7570,True,28,18 - 30,944,2,2
c_8187,False,46,31 - 50,204,1,2
c_494,True,42,31 - 50,330,2,3
c_4038,False,43,31 - 50,203,1,2
c_2478,True,42,31 - 50,902,5,2
c_2684,False,23,18 - 30,153,1,2
c_3350,False,56,51 +,233,1,2
c_4574,False,26,18 - 30,529,1,1
c_1624,True,30,18 - 30,29,0,1
c_5817,True,21,18 - 30,667,2,2
c_1210,True,25,18 - 30,146,0,1
c_2121,True,39,31 - 50,404,2,3
c_1518,False,60,51 +,326,2,1
c_5303,False,20,18 - 30,303,1,2
c_1788,True,32,31 - 50,453,2,3
c_8336,False,61,51 +,233,1,2
c_6915,True,24,18 - 30,507,1,2
c_8377,False,62,51 +,247,1,1
c_1169,True,25,18 - 30,652,1,1
c_8335,False,27,18 - 30,319,1,2
c_4327,False,34,31 - 50,574,3,2
c_1872,False,55,51 +,350,2,2
c_2707,False,30,18 - 30,490,1,1
c_6691,False,50,31 - 50,208,2,2
c_5878,False,22,18 - 30,132,0,2
c_7274,True,20,18 - 30,1093,2,1
c_2128,False,45,31 - 50,178,1,2
c_8081,False,58,51 +,343,2,2
c_2196,False,33,31 - 50,401,2,3
c_3621,False,54,51 +,277,1,1
c_8367,False,49,31 - 50,310,2,2
c_2067,True,44,31 - 50,494,3,3
c_7967,False,42,31 - 50,108,1,2
c_3683,False,44,31 - 50,688,4,2
c_5197,False,25,18 - 30,134,0,1
c_64,False,34,31 - 50,229,1,2
c_7981,False,44,31 - 50,382,2,3
c_5493,True,54,51 +,327,2,1
c_3309,False,53,51 +,232,1,1
c_6828,False,25,18 - 30,316,0,2
c_3739,False,38,31 - 50,159,1,2
c_6320,True,30,18 - 30,415,1,1
c_4405,False,26,18 - 30,659,1,1
c_265,False,43,31 - 50,126,1,2
c_59,True,46,31 - 50,721,4,2
c_1794,True,27,18 - 30,653,2,3
c_6771,False,41,31 - 50,255,2,4
c_4813,False,55,51 +,212,1,1
c_6399,True,50,31 - 50,158,1,2
c_3333,False,44,31 - 50,696,4,2
c_7616,True,29,18 - 30,359,1,2
c_2846,False,29,18 - 30,324,1,2
c_6506,False,34,31 - 50,367,2,2
c_3339,False,21,18 - 30,631,1,1
c_1144,True,47,31 - 50,686,4,2
c_8528,False,49,31 - 50,212,1,2
c_3701,False,43,31 - 50,469,3,2
c_2814,True,28,18 - 30,269,1,2
c_3356,True,23,18 - 30,578,2,3
c_943,False,27,18 - 30,111,0,2
c_5035,True,64,51 +,78,1,1
c_488,False,37,31 - 50,538,3,2
c_2923,False,26,18 - 30,601,2,2
c_3830,False,48,31 - 50,187,1,2
c_6092,False,21,18 - 30,976,2,2
c_7063,True,44,31 - 50,108,1,2
c_5713,True,41,31 - 50,306,2,3
c_7877,True,37,31 - 50,356,2,3
c_5996,False,41,31 - 50,281,2,3
c_903,False,59,51 +,352,2,1
c_1531,True,37,31 - 50,462,3,2
c_1976,False,34,31 - 50,280,1,3
c_3155,True,26,18 - 30,311,1,1
c_6470,False,49,31 - 50,409,2,2
c_7471,False,53,51 +,379,2,2
c_5281,False,27,18 - 30,309,1,2
c_6672,True,40,31 - 50,744,4,2
c_7268,False,37,31 - 50,551,3,2
c_7593,False,29,18 - 30,200,0,2
c_645,True,28,18 - 30,115,0,2
c_4311,False,19,18 - 30,58,0,1
c_44,False,30,18 - 30,366,1,1
c_997,False,28,18 - 30,523,2,2
c_3464,False,48,31 - 50,237,1,2
c_6499,False,19,18 - 30,941,2,2
c_5848,True,26,18 - 30,1181,3,3
c_4909,False,58,51 +,360,2,2
c_5250,True,37,31 - 50,230,1,2
c_7004,True,38,31 - 50,221,1,2
c_964,True,25,18 - 30,526,2,2
c_3041,False,26,18 - 30,352,1,2
c_1870,True,39,31 - 50,137,1,2
c_2813,False,23,18 - 30,595,1,2
c_5447,False,49,31 - 50,459,3,3
c_6312,False,55,51 +,237,1,1
c_8243,True,52,51 +,119,1,2
c_3480,False,49,31 - 50,826,5,3
c_1520,False,43,31 - 50,178,1,2
c_5830,True,24,18 - 30,466,1,2
c_3045,True,25,18 - 30,665,1,1
c_5801,False,54,51 +,338,2,2
c_5744,False,63,51 +,38,0,1
c_2608,True,46,31 - 50,585,4,2
c_1329,True,25,18 - 30,238,1,4
c_7729,False,35,31 - 50,187,1,2
c_8382,False,47,31 - 50,496,3,2
c_4989,False,38,31 - 50,306,2,2
c_2559,False,20,18 - 30,566,1,1
c_7162,True,30,18 - 30,470,1,2
c_6037,True,36,31 - 50,292,2,2
c_5079,True,54,51 +,169,1,1
c_2949,False,24,18 - 30,335,1,2
c_7230,False,30,18 - 30,449,2,2
c_6964,True,48,31 - 50,298,2,2
c_8181,False,28,18 - 30,189,0,2
c_5664,False,25,18 - 30,340,1,2
c_4766,True,33,31 - 50,421,2,4
c_7290,False,60,51 +,279,2,2
c_285,False,55,51 +,389,2,3
c_6508,False,62,51 +,296,2,1
c_6184,True,63,51 +,246,1,2
c_3320,True,46,31 - 50,728,4,2
c_3944,False,47,31 - 50,123,1,2
c_4952,False,29,18 - 30,825,2,2
c_492,False,30,18 - 30,221,1,2
c_6257,False,34,31 - 50,371,2,2
c_1641,False,27,18 - 30,53,0,1
c_2535,True,19,18 - 30,744,2,2
c_5836,False,48,31 - 50,483,3,2
c_1340,True,20,18 - 30,482,1,2
c_7639,True,45,31 - 50,197,1,2
c_3407,True,22,18 - 30,116,1,2
c_8408,False,30,18 - 30,324,2,3
c_4494,False,23,18 - 30,519,1,1
c_2182,False,30,18 - 30,621,1,1
c_8307,True,49,31 - 50,373,2,2
c_1550,True,23,18 - 30,343,1,1
c_2597,True,19,18 - 30,371,1,2
c_5946,False,19,18 - 30,348,1,3
c_4750,True,32,31 - 50,455,2,3
c_8054,False,26,18 - 30,203,1,2
c_2181,False,30,18 - 30,196,0,2
c_1569,True,58,51 +,237,1,1
c_1324,False,23,18 - 30,265,0,1
c_2009,True,28,18 - 30,963,2,1
c_5468,False,30,18 - 30,428,1,2
c_168,True,33,31 - 50,316,2,2
c_1580,False,43,31 - 50,93,1,2
c_101,True,21,18 - 30,210,1,2
c_7476,True,56,51 +,249,1,2
c_6560,False,19,18 - 30,544,1,1
c_4632,True,30,18 - 30,322,1,1
c_1421,False,44,31 - 50,197,1,2
c_2471,True,30,18 - 30,837,2,2
c_6928,True,46,31 - 50,308,2,2
c_5845,False,22,18 - 30,591,1,2
c_4250,True,29,18 - 30,246,1,2
c_741,False,35,31 - 50,350,2,2
c_5290,True,35,31 - 50,187,1,3
c_3214,True,23,18 - 30,294,1,1
c_6449,False,27,18 - 30,644,2,2
c_1427,False,43,31 - 50,500,3,2
c_2383,False,22,18 - 30,239,1,3
c_6049,True,58,51 +,72,0,2
c_30,False,22,18 - 30,472,1,2
c_7770,False,22,18 - 30,52,0,1
c_4288,False,45,31 - 50,217,1,2
c_1592,True,25,18 - 30,548,2,3
c_7824,False,27,18 - 30,613,1,1
c_2983,True,40,31 - 50,391,2,2
c_8354,False,20,18 - 30,67,0,1
c_1967,False,19,18 - 30,114,1,2
c_5982,False,36,31 - 50,267,2,2
c_4201,False,40,31 - 50,884,5,2
c_7860,False,35,31 - 50,212,1,2
c_6727,False,20,18 - 30,600,2,2
c_1159,False,26,18 - 30,89,0,1
c_4767,True,43,31 - 50,187,1,2
c_4324,False,52,51 +,298,1,2
c_2291,False,32,31 - 50,602,4,2
c_7554,False,21,18 - 30,476,1,1
c_6549,False,20,18 - 30,72,0,2
c_159,True,25,18 - 30,566,2,2
c_7963,True,59,51 +,139,1,2
c_2531,True,21,18 - 30,523,1,3
c_460,True,53,51 +,194,1,2
c_4123,False,63,51 +,342,2,2
c_6483,False,19,18 - 30,202,0,1
c_4477,False,23,18 - 30,236,1,3
c_8273,True,31,31 - 50,369,2,3
c_5415,True,22,18 - 30,279,1,1
c_5596,True,59,51 +,211,1,2
c_6884,True,28,18 - 30,92,0,1
c_4206,True,59,51 +,152,1,2
c_42,False,42,31 - 50,337,2,3
c_1853,True,34,31 - 50,342,2,3
c_8480,True,57,51 +,176,1,2
c_3556,False,35,31 - 50,432,2,3
c_7938,True,50,31 - 50,262,1,2
c_8238,False,40,31 - 50,484,3,3
c_2820,True,23,18 - 30,546,1,1
c_8107,True,53,51 +,130,1,1
c_231,True,60,51 +,213,1,1
c_8203,False,63,51 +,141,1,2
c_2729,False,26,18 - 30,122,0,2
c_151,True,56,51 +,113,1,1
c_3949,True,29,18 - 30,802,3,2
c_4838,True,31,31 - 50,297,1,4
c_2463,True,46,31 - 50,309,2,2
c_3659,True,19,18 - 30,331,1,2
c_7931,True,54,51 +,255,1,2
c_3076,True,31,31 - 50,315,2,2
c_7699,False,59,51 +,704,3,1
c_2061,True,30,18 - 30,526,2,2
c_2739,False,63,51 +,16,0,1
c_5988,False,41,31 - 50,262,1,2
c_3906,False,51,51 +,312,2,2
c_1704,False,62,51 +,327,2,2
c_7796,False,46,31 - 50,379,2,2
c_297,True,20,18 - 30,1104,3,2
c_6485,True,36,31 - 50,134,1,2
c_7327,False,21,18 - 30,162,0,2
c_7132,False,41,31 - 50,146,1,2
c_3468,False,41,31 - 50,281,2,2
c_82,True,33,31 - 50,418,2,3
c_4239,True,25,18 - 30,83,0,1
c_8482,False,51,51 +,465,2,2
c_292,False,51,51 +,117,0,2
c_2381,True,42,31 - 50,476,3,3
c_5121,True,32,31 - 50,433,3,2
c_7984,True,41,31 - 50,126,1,3
c_6269,False,29,18 - 30,343,1,2
c_7409,False,47,31 - 50,384,2,2
c_3535,False,55,51 +,275,1,1
c_4010,True,45,31 - 50,78,1,2
c_1052,True,21,18 - 30,339,1,2
c_8422,True,42,31 - 50,324,2,3
c_2640,False,44,31 - 50,161,1,2
c_2766,False,26,18 - 30,214,0,2
c_6913,True,19,18 - 30,681,2,2
c_4815,True,62,51 +,274,1,1
c_456,True,58,51 +,297,1,2
c_2841,True,43,31 - 50,305,2,3
c_1864,False,30,18 - 30,777,2,2
c_1662,True,31,31 - 50,358,2,2
c_2615,False,56,51 +,194,1,1
c_2664,False,25,18 - 30,461,1,1
c_6010,False,39,31 - 50,321,2,2
c_4532,False,50,31 - 50,190,1,2
c_6469,False,50,31 - 50,400,2,3
c_6693,True,57,51 +,317,1,2
c_5956,False,21,18 - 30,531,1,2
c_5126,True,30,18 - 30,281,1,2
c_4306,True,58,51 +,229,1,1
c_2789,True,43,31 - 50,356,2,2
c_5802,True,23,18 - 30,392,1,2
c_6252,True,45,31 - 50,195,1,2
c_2661,False,45,31 - 50,198,1,2
c_1771,False,60,51 +,78,0,2
c_6294,False,24,18 - 30,679,2,1
c_2585,True,33,31 - 50,589,4,2
c_3726,False,34,31 - 50,580,3,3
c_7076,True,60,51 +,317,2,1
c_5159,False,43,31 - 50,673,3,2
c_5812,True,32,31 - 50,274,2,3
c_7061,True,59,51 +,457,2,3
c_2584,True,64,51 +,133,1,1
c_2818,False,25,18 - 30,450,1,2
c_4583,False,24,18 - 30,386,1,2
c_976,True,53,51 +,119,1,1
c_2955,True,56,51 +,97,0,3
c_6397,True,30,18 - 30,26,0,1
c_1680,True,55,51 +,235,1,1
c_3272,True,23,18 - 30,233,1,2
c_2286,False,44,31 - 50,374,2,3
c_5698,False,35,31 - 50,410,2,3
c_1973,True,25,18 - 30,287,0,1
c_5480,False,43,31 - 50,251,2,2
c_1827,True,26,18 - 30,124,0,1
c_5093,False,46,31 - 50,877,6,2
c_7933,False,29,18 - 30,222,1,2
c_8186,True,44,31 - 50,333,2,2
c_2598,False,40,31 - 50,406,2,2
c_5373,True,39,31 - 50,646,4,2
c_5650,True,48,31 - 50,519,3,3
c_7688,True,25,18 - 30,504,1,1
c_3685,True,57,51 +,104,0,2
c_1176,True,21,18 - 30,406,1,1
c_3067,False,28,18 - 30,201,1,2
c_1607,False,44,31 - 50,163,1,2
c_1773,False,27,18 - 30,346,1,2
c_4049,False,52,51 +,559,3,2
c_5412,True,22,18 - 30,411,1,1
c_8597,True,26,18 - 30,831,2,2
c_3958,False,28,18 - 30,665,2,2
c_484,False,33,31 - 50,208,1,2
c_7915,False,49,31 - 50,891,5,2
c_1289,False,29,18 - 30,225,0,2
c_2619,False,54,51 +,168,1,2
c_2866,False,30,18 - 30,103,0,1
c_5630,False,23,18 - 30,666,1,2
c_4247,False,23,18 - 30,558,1,1
c_678,True,58,51 +,206,1,1
c_7490,False,30,18 - 30,319,1,1
c_5641,False,30,18 - 30,169,0,1
c_6856,True,32,31 - 50,170,1,3
c_5492,False,36,31 - 50,241,1,2
c_6265,False,42,31 - 50,252,2,2
c_3775,True,43,31 - 50,192,1,2
c_3871,False,34,31 - 50,414,3,3
c_4758,False,28,18 - 30,597,1,1
c_4479,False,64,51 +,199,1,1
c_1431,False,23,18 - 30,636,1,1
c_7249,False,29,18 - 30,521,1,2
c_3831,False,51,51 +,137,1,1
c_720,False,62,51 +,159,1,1
c_6362,True,56,51 +,350,2,3
c_2837,False,35,31 - 50,282,2,2
c_5735,False,26,18 - 30,171,1,2
c_7970,True,20,18 - 30,522,1,1
c_7260,True,23,18 - 30,310,1,1
c_4858,False,25,18 - 30,193,0,1
c_6815,False,28,18 - 30,232,1,2
c_8108,True,21,18 - 30,180,0,2
c_3967,True,50,31 - 50,845,5,3
c_5237,True,23,18 - 30,394,1,3
c_7170,True,38,31 - 50,258,2,2
c_3680,False,56,51 +,393,2,2
c_6335,False,27,18 - 30,249,1,3
c_6631,False,30,18 - 30,339,1,2
c_171,True,57,51 +,83,0,2
c_8553,True,29,18 - 30,116,0,1
c_2338,True,20,18 - 30,333,1,1
c_3581,True,56,51 +,212,1,2
c_6418,True,61,51 +,418,2,3
c_6305,False,20,18 - 30,656,1,2
c_7706,True,35,31 - 50,333,2,3
c_8255,False,20,18 - 30,315,1,2
c_4117,True,40,31 - 50,171,1,2
c_3231,False,23,18 - 30,524,2,2
c_6516,True,55,51 +,291,2,2
c_7477,False,26,18 - 30,371,1,2
c_244,False,53,51 +,99,0,2
c_2770,False,44,31 - 50,419,2,2
c_4674,False,24,18 - 30,470,1,2
c_2891,True,52,51 +,412,2,2
c_6475,True,52,51 +,235,1,2
c_5688,True,25,18 - 30,644,2,2
c_8216,True,57,51 +,400,2,2
c_7883,False,19,18 - 30,320,1,1
c_6747,False,59,51 +,95,0,1
c_3062,False,30,18 - 30,328,1,2
c_2702,True,22,18 - 30,200,1,2
c_4127,False,51,51 +,446,2,1
c_1090,False,52,51 +,97,0,2
c_6193,False,23,18 - 30,691,1,1
c_7100,False,30,18 - 30,218,0,2
c_6719,True,27,18 - 30,607,1,2
c_8414,True,56,51 +,158,1,2
c_4579,False,49,31 - 50,91,1,4
c_907,False,57,51 +,40,0,1
c_940,False,52,51 +,362,2,2
c_3122,False,30,18 - 30,466,1,2
c_5958,True,22,18 - 30,344,2,3
c_2502,False,58,51 +,346,2,2
c_7307,True,29,18 - 30,194,0,1
c_40,True,33,31 - 50,170,1,1
c_5915,True,56,51 +,189,1,3
c_8399,False,25,18 - 30,379,1,3
c_5929,True,38,31 - 50,257,1,2
c_2776,False,29,18 - 30,16,0,1
c_8185,True,46,31 - 50,264,2,2
c_4660,True,53,51 +,40,0,2
c_3783,True,19,18 - 30,264,1,1
c_6757,False,24,18 - 30,339,1,1
c_2341,False,23,18 - 30,624,2,2
c_4965,False,26,18 - 30,522,1,2
c_1426,False,34,31 - 50,201,1,3
c_2359,True,25,18 - 30,205,1,3
c_7802,False,27,18 - 30,399,1,1
c_7407,False,40,31 - 50,453,2,3
c_1753,True,28,18 - 30,141,0,1
c_486,True,26,18 - 30,86,0,1
c_3223,True,51,51 +,227,1,2
c_8275,False,31,31 - 50,229,1,2
c_3228,False,44,31 - 50,94,1,2
c_2755,False,61,51 +,176,1,1
c_560,True,34,31 - 50,119,1,2
c_1721,False,53,51 +,213,1,1
c_7352,True,42,31 - 50,171,1,2
c_7577,True,30,18 - 30,744,2,1
c_5391,False,52,51 +,18,0,1
c_1417,True,20,18 - 30,163,0,1
c_4006,False,47,31 - 50,785,4,2
c_8370,False,52,51 +,253,1,1
c_2143,False,62,51 +,98,0,2
c_6666,False,43,31 - 50,290,2,2
c_8144,False,21,18 - 30,782,2,1
c_7128,True,54,51 +,99,1,2
c_4543,True,31,31 - 50,247,1,2
c_893,True,40,31 - 50,306,2,2
c_4217,False,42,31 - 50,307,2,2
c_3928,False,27,18 - 30,119,1,3
c_819,True,21,18 - 30,110,0,2
c_6455,True,19,18 - 30,191,1,2
c_3684,True,53,51 +,128,1,1
c_2759,True,30,18 - 30,507,1,2
c_337,True,55,51 +,85,0,1
c_7510,False,59,51 +,82,0,1
c_2237,True,41,31 - 50,217,1,2
c_3945,False,43,31 - 50,579,3,3
c_1700,True,33,31 - 50,291,2,2
c_423,True,58,51 +,428,2,2
c_4044,True,55,51 +,125,1,1
c_7544,False,28,18 - 30,728,1,2
c_4575,True,29,18 - 30,321,1,1
c_7487,False,47,31 - 50,309,2,2
c_5865,True,26,18 - 30,78,0,1
c_2712,False,51,51 +,52,0,2
c_534,True,41,31 - 50,281,2,2
c_1685,True,45,31 - 50,239,2,2
c_7025,False,51,51 +,77,0,1
c_3370,False,20,18 - 30,155,0,1
c_7760,True,38,31 - 50,144,1,2
c_3539,True,34,31 - 50,259,2,2
c_2506,False,30,18 - 30,248,1,1
c_1506,True,23,18 - 30,210,0,1
c_4359,False,48,31 - 50,191,1,2
c_2831,True,19,18 - 30,488,1,2
